Date,HomeTeam,AwayTeam,Type,Final_Score_A,Final_Score_B,Final_Points,Win_Count,Draw_Count,Loss_Count,Half_Score_A,Half_Score_B,Half_Points
9/25/2010,Fulham,Everton,Home,0,0,1,0,1,0,0,0,1
9/25/2010,Liverpool,Sunderland,Home,2,2,1,0,1,0,1,1,1
9/25/2010,Man City,Chelsea,Home,1,0,3,1,0,0,0,0,1
9/25/2010,West Ham,Tottenham,Home,1,0,3,1,0,0,1,0,3
9/25/2010,West Brom,Arsenal,Away,3,2,3,1,0,0,0,0,1
9/25/2010,Wigan,Birmingham,Away,0,0,1,0,1,0,0,0,1
9/25/2010,Blackburn,Blackpool,Away,2,1,3,1,0,0,1,0,3
9/25/2010,Everton,Fulham,Away,0,0,1,0,1,0,0,0,1
9/25/2010,Sunderland,Liverpool,Away,2,2,1,0,1,0,1,1,1
9/25/2010,Chelsea,Man City,Away,0,1,0,0,0,1,0,0,1
9/25/2010,Tottenham,West Ham,Away,0,1,0,0,0,1,0,1,0
9/25/2011,QPR,Aston Villa,Home,1,1,1,0,1,0,0,0,1
9/25/2011,QPR,Aston Villa,Home,1,1,1,0,1,0,0,0,1
9/25/2011,Aston Villa,QPR,Away,1,1,1,0,1,0,0,0,1
9/25/2011,Aston Villa,QPR,Away,1,1,1,0,1,0,0,0,1
9/25/2016,West Ham,Southampton,Home,0,3,0,0,0,1,0,1,0
9/25/2016,Southampton,West Ham,Away,3,0,3,1,0,0,1,0,3
1/26/2008,Aston Villa,Blackburn,Home,1,1,1,0,1,0,0,0,1
1/26/2008,Blackburn,Aston Villa,Away,1,1,1,0,1,0,0,0,1
1/26/2010,Bolton,Burnley,Home,1,0,3,1,0,0,1,0,3
1/26/2010,Portsmouth,West Ham,Home,1,1,1,0,1,0,0,0,1
1/26/2010,Tottenham,Fulham,Home,2,0,3,1,0,0,1,0,3
1/26/2010,Wolves,Liverpool,Home,0,0,1,0,1,0,0,0,1
1/26/2010,Burnley,Bolton,Away,0,1,0,0,0,1,0,1,0
1/26/2010,West Ham,Portsmouth,Away,1,1,1,0,1,0,0,0,1
1/26/2010,Fulham,Tottenham,Away,0,2,0,0,0,1,0,1,0
1/26/2010,Liverpool,Wolves,Away,0,0,1,0,1,0,0,0,1
1/26/2011,Liverpool,Fulham,Home,1,0,3,1,0,0,0,0,1
1/26/2011,Fulham,Liverpool,Away,0,1,0,0,0,1,0,0,1
10/26/2002,Arsenal,Blackburn,Home,1,2,0,0,0,1,1,1,1
10/26/2002,Birmingham,Man City,Home,0,2,0,0,0,1,0,1,0
10/26/2002,Chelsea,West Brom,Home,2,0,3,1,0,0,1,0,3
10/26/2002,Liverpool,Tottenham,Home,2,1,3,1,0,0,0,0,1
10/26/2002,Man United,Aston Villa,Home,1,1,1,0,1,0,0,1,0
10/26/2002,Middlesboro,Leeds,Home,2,2,1,0,1,0,1,1,1
10/26/2002,Newcastle,Charlton,Home,2,1,3,1,0,0,1,1,1
10/26/2002,Blackburn,Arsenal,Away,2,1,3,1,0,0,1,1,1
10/26/2002,Man City,Birmingham,Away,2,0,3,1,0,0,1,0,3
10/26/2002,West Brom,Chelsea,Away,0,2,0,0,0,1,0,1,0
10/26/2002,Tottenham,Liverpool,Away,1,2,0,0,0,1,0,0,1
10/26/2002,Aston Villa,Man United,Away,1,1,1,0,1,0,1,0,3
10/26/2002,Leeds,Middlesboro,Away,2,2,1,0,1,0,1,1,1
10/26/2002,Charlton,Newcastle,Away,1,2,0,0,0,1,1,1,1
10/26/2003,Charlton,Arsenal,Home,1,1,1,0,1,0,1,1,1
10/26/2003,Tottenham,Middlesbrough,Home,0,0,1,0,1,0,0,0,1
10/26/2003,Arsenal,Charlton,Away,1,1,1,0,1,0,1,1,1
10/26/2003,Middlesbrough,Tottenham,Away,0,0,1,0,1,0,0,0,1
10/26/2008,Chelsea,Liverpool,Home,0,1,0,0,0,1,0,1,0
10/26/2008,Man City,Stoke,Home,3,0,3,1,0,0,1,0,3
10/26/2008,Portsmouth,Fulham,Home,1,1,1,0,1,0,0,0,1
10/26/2008,Tottenham,Bolton,Home,2,0,3,1,0,0,1,0,3
10/26/2008,West Ham,Arsenal,Home,0,2,0,0,0,1,0,0,1
10/26/2008,Wigan,Aston Villa,Home,0,4,0,0,0,1,0,1,0
10/26/2008,Liverpool,Chelsea,Away,1,0,3,1,0,0,1,0,3
10/26/2008,Stoke,Man City,Away,0,3,0,0,0,1,0,1,0
10/26/2008,Fulham,Portsmouth,Away,1,1,1,0,1,0,0,0,1
10/26/2008,Bolton,Tottenham,Away,0,2,0,0,0,1,0,1,0
10/26/2008,Arsenal,West Ham,Away,2,0,3,1,0,0,0,0,1
10/26/2008,Aston Villa,Wigan,Away,4,0,3,1,0,0,1,0,3
10/26/2014,Burnley,Everton,Home,1,3,0,0,0,1,1,2,0
10/26/2014,Man United,Chelsea,Home,1,1,1,0,1,0,0,0,1
10/26/2014,Tottenham,Newcastle,Home,1,2,0,0,0,1,1,0,3
10/26/2014,Everton,Burnley,Away,3,1,3,1,0,0,2,1,3
10/26/2014,Chelsea,Man United,Away,1,1,1,0,1,0,0,0,1
10/26/2014,Newcastle,Tottenham,Away,2,1,3,1,0,0,0,1,0
11/26/2005,Arsenal,Blackburn,Home,3,0,3,1,0,0,2,0,3
11/26/2005,Aston Villa,Charlton,Home,1,0,3,1,0,0,0,0,1
11/26/2005,Man City,Liverpool,Home,0,1,0,0,0,1,0,0,1
11/26/2005,Portsmouth,Chelsea,Home,0,2,0,0,0,1,0,1,0
11/26/2005,Sunderland,Birmingham,Home,0,1,0,0,0,1,0,0,1
11/26/2005,Wigan,Tottenham,Home,1,2,0,0,0,1,0,1,0
11/26/2005,Blackburn,Arsenal,Away,0,3,0,0,0,1,0,2,0
11/26/2005,Charlton,Aston Villa,Away,0,1,0,0,0,1,0,0,1
11/26/2005,Liverpool,Man City,Away,1,0,3,1,0,0,0,0,1
11/26/2005,Chelsea,Portsmouth,Away,2,0,3,1,0,0,1,0,3
11/26/2005,Birmingham,Sunderland,Away,1,0,3,1,0,0,0,0,1
11/26/2005,Tottenham,Wigan,Away,2,1,3,1,0,0,1,0,3
11/26/2006,Man United,Chelsea,Home,1,1,1,0,1,0,1,0,3
11/26/2006,Newcastle,Portsmouth,Home,1,0,3,1,0,0,0,0,1
11/26/2006,Tottenham,Wigan,Home,3,1,3,1,0,0,2,1,3
11/26/2006,Chelsea,Man United,Away,1,1,1,0,1,0,0,1,0
11/26/2006,Portsmouth,Newcastle,Away,0,1,0,0,0,1,0,0,1
11/26/2006,Wigan,Tottenham,Away,1,3,0,0,0,1,1,2,0
11/26/2011,Arsenal,Fulham,Home,1,1,1,0,1,0,0,0,1
11/26/2011,Bolton,Everton,Home,0,2,0,0,0,1,0,0,1
11/26/2011,Chelsea,Wolves,Home,3,0,3,1,0,0,3,0,3
11/26/2011,Man United,Newcastle,Home,1,1,1,0,1,0,0,0,1
11/26/2011,Norwich,QPR,Home,2,1,3,1,0,0,1,0,3
11/26/2011,Stoke,Blackburn,Home,3,1,3,1,0,0,1,0,3
11/26/2011,Sunderland,Wigan,Home,1,2,0,0,0,1,1,1,1
11/26/2011,West Brom,Tottenham,Home,1,3,0,0,0,1,1,1,1
11/26/2011,Arsenal,Fulham,Home,1,1,1,0,1,0,0,0,1
11/26/2011,Bolton,Everton,Home,0,2,0,0,0,1,0,0,1
11/26/2011,Chelsea,Wolves,Home,3,0,3,1,0,0,3,0,3
11/26/2011,Man United,Newcastle,Home,1,1,1,0,1,0,0,0,1
11/26/2011,Norwich,QPR,Home,2,1,3,1,0,0,1,0,3
11/26/2011,Stoke,Blackburn,Home,3,1,3,1,0,0,1,0,3
11/26/2011,Sunderland,Wigan,Home,1,2,0,0,0,1,1,1,1
11/26/2011,West Brom,Tottenham,Home,1,3,0,0,0,1,1,1,1
11/26/2011,Fulham,Arsenal,Away,1,1,1,0,1,0,0,0,1
11/26/2011,Everton,Bolton,Away,2,0,3,1,0,0,0,0,1
11/26/2011,Wolves,Chelsea,Away,0,3,0,0,0,1,0,3,0
11/26/2011,Newcastle,Man United,Away,1,1,1,0,1,0,0,0,1
11/26/2011,QPR,Norwich,Away,1,2,0,0,0,1,0,1,0
11/26/2011,Blackburn,Stoke,Away,1,3,0,0,0,1,0,1,0
11/26/2011,Wigan,Sunderland,Away,2,1,3,1,0,0,1,1,1
11/26/2011,Tottenham,West Brom,Away,3,1,3,1,0,0,1,1,1
11/26/2011,Fulham,Arsenal,Away,1,1,1,0,1,0,0,0,1
11/26/2011,Everton,Bolton,Away,2,0,3,1,0,0,0,0,1
11/26/2011,Wolves,Chelsea,Away,0,3,0,0,0,1,0,3,0
11/26/2011,Newcastle,Man United,Away,1,1,1,0,1,0,0,0,1
11/26/2011,QPR,Norwich,Away,1,2,0,0,0,1,0,1,0
11/26/2011,Blackburn,Stoke,Away,1,3,0,0,0,1,0,1,0
11/26/2011,Wigan,Sunderland,Away,2,1,3,1,0,0,1,1,1
11/26/2011,Tottenham,West Brom,Away,3,1,3,1,0,0,1,1,1
11/26/2016,Burnley,Man City,Home,1,2,0,0,0,1,1,1,1
11/26/2016,Chelsea,Tottenham,Home,2,1,3,1,0,0,1,1,1
11/26/2016,Hull,West Brom,Home,1,1,1,0,1,0,0,1,0
11/26/2016,Leicester,Middlesbrough,Home,2,2,1,0,1,0,1,1,1
11/26/2016,Liverpool,Sunderland,Home,2,0,3,1,0,0,0,0,1
11/26/2016,Swansea,Crystal Palace,Home,5,4,3,1,0,0,1,1,1
11/26/2016,Man City,Burnley,Away,2,1,3,1,0,0,1,1,1
11/26/2016,Tottenham,Chelsea,Away,1,2,0,0,0,1,1,1,1
11/26/2016,West Brom,Hull,Away,1,1,1,0,1,0,1,0,3
11/26/2016,Middlesbrough,Leicester,Away,2,2,1,0,1,0,1,1,1
11/26/2016,Sunderland,Liverpool,Away,0,2,0,0,0,1,0,0,1
11/26/2016,Crystal Palace,Swansea,Away,4,5,0,0,0,1,1,1,1
12/26/2001,Arsenal,Chelsea,Home,2,1,3,1,0,0,0,1,0
12/26/2001,Aston Villa,Liverpool,Home,1,2,0,0,0,1,1,1,1
12/26/2001,Blackburn,Sunderland,Home,0,3,0,0,0,1,0,2,0
12/26/2001,Bolton,Leeds,Home,0,3,0,0,0,1,0,2,0
12/26/2001,Everton,Man United,Home,0,2,0,0,0,1,0,0,1
12/26/2001,Fulham,Charlton,Home,0,0,1,0,1,0,0,0,1
12/26/2001,Ipswich,Leicester,Home,2,0,3,1,0,0,0,0,1
12/26/2001,Newcastle,Middlesbrough,Home,3,0,3,1,0,0,1,0,3
12/26/2001,Southampton,Tottenham,Home,1,0,3,1,0,0,0,0,1
12/26/2001,West Ham,Derby,Home,4,0,3,1,0,0,1,0,3
12/26/2001,Chelsea,Arsenal,Away,1,2,0,0,0,1,1,0,3
12/26/2001,Liverpool,Aston Villa,Away,2,1,3,1,0,0,1,1,1
12/26/2001,Sunderland,Blackburn,Away,3,0,3,1,0,0,2,0,3
12/26/2001,Leeds,Bolton,Away,3,0,3,1,0,0,2,0,3
12/26/2001,Man United,Everton,Away,2,0,3,1,0,0,0,0,1
12/26/2001,Charlton,Fulham,Away,0,0,1,0,1,0,0,0,1
12/26/2001,Leicester,Ipswich,Away,0,2,0,0,0,1,0,0,1
12/26/2001,Middlesbrough,Newcastle,Away,0,3,0,0,0,1,0,1,0
12/26/2001,Tottenham,Southampton,Away,0,1,0,0,0,1,0,0,1
12/26/2001,Derby,West Ham,Away,0,4,0,0,0,1,0,1,0
12/26/2002,Birmingham,Everton,Home,1,1,1,0,1,0,1,1,1
12/26/2002,Bolton,Newcastle,Home,4,3,3,1,0,0,3,1,3
12/26/2002,Chelsea,Southampton,Home,0,0,1,0,1,0,0,0,1
12/26/2002,Liverpool,Blackburn,Home,1,1,1,0,1,0,1,0,3
12/26/2002,Man City,Aston Villa,Home,3,1,3,1,0,0,1,1,1
12/26/2002,Middlesboro,Man United,Home,3,1,3,1,0,0,1,0,3
12/26/2002,Sunderland,Leeds,Home,1,2,0,0,0,1,1,0,3
12/26/2002,Tottenham,Charlton,Home,2,2,1,0,1,0,0,1,0
12/26/2002,West Brom,Arsenal,Home,1,2,0,0,0,1,1,0,3
12/26/2002,West Ham,Fulham,Home,1,1,1,0,1,0,0,0,1
12/26/2002,Everton,Birmingham,Away,1,1,1,0,1,0,1,1,1
12/26/2002,Newcastle,Bolton,Away,3,4,0,0,0,1,1,3,0
12/26/2002,Southampton,Chelsea,Away,0,0,1,0,1,0,0,0,1
12/26/2002,Blackburn,Liverpool,Away,1,1,1,0,1,0,0,1,0
12/26/2002,Aston Villa,Man City,Away,1,3,0,0,0,1,1,1,1
12/26/2002,Man United,Middlesboro,Away,1,3,0,0,0,1,0,1,0
12/26/2002,Leeds,Sunderland,Away,2,1,3,1,0,0,0,1,0
12/26/2002,Charlton,Tottenham,Away,2,2,1,0,1,0,1,0,3
12/26/2002,Arsenal,West Brom,Away,2,1,3,1,0,0,0,1,0
12/26/2002,Fulham,West Ham,Away,1,1,1,0,1,0,0,0,1
12/26/2003,Arsenal,Wolves,Home,3,0,3,1,0,0,2,0,3
12/26/2003,Birmingham,Man City,Home,2,1,3,1,0,0,0,1,0
12/26/2003,Blackburn,Middlesbrough,Home,2,2,1,0,1,0,1,1,1
12/26/2003,Charlton,Chelsea,Home,4,2,3,1,0,0,2,1,3
12/26/2003,Fulham,Southampton,Home,2,0,3,1,0,0,1,0,3
12/26/2003,Leeds,Aston Villa,Home,0,0,1,0,1,0,0,0,1
12/26/2003,Leicester,Newcastle,Home,1,1,1,0,1,0,0,0,1
12/26/2003,Liverpool,Bolton,Home,3,1,3,1,0,0,1,0,3
12/26/2003,Man United,Everton,Home,3,2,3,1,0,0,2,1,3
12/26/2003,Portsmouth,Tottenham,Home,2,0,3,1,0,0,0,0,1
12/26/2003,Wolves,Arsenal,Away,0,3,0,0,0,1,0,2,0
12/26/2003,Man City,Birmingham,Away,1,2,0,0,0,1,1,0,3
12/26/2003,Middlesbrough,Blackburn,Away,2,2,1,0,1,0,1,1,1
12/26/2003,Chelsea,Charlton,Away,2,4,0,0,0,1,1,2,0
12/26/2003,Southampton,Fulham,Away,0,2,0,0,0,1,0,1,0
12/26/2003,Aston Villa,Leeds,Away,0,0,1,0,1,0,0,0,1
12/26/2003,Newcastle,Leicester,Away,1,1,1,0,1,0,0,0,1
12/26/2003,Bolton,Liverpool,Away,1,3,0,0,0,1,0,1,0
12/26/2003,Everton,Man United,Away,2,3,0,0,0,1,1,2,0
12/26/2003,Tottenham,Portsmouth,Away,0,2,0,0,0,1,0,0,1
12/26/2004,Arsenal,Fulham,Home,2,0,3,1,0,0,1,0,3
12/26/2004,Birmingham,Middlesbrough,Home,2,0,3,1,0,0,2,0,3
12/26/2004,Blackburn,Newcastle,Home,2,2,1,0,1,0,1,2,0
12/26/2004,Chelsea,Aston Villa,Home,1,0,3,1,0,0,1,0,3
12/26/2004,Crystal Palace,Portsmouth,Home,0,1,0,0,0,1,0,0,1
12/26/2004,Everton,Man City,Home,2,1,3,1,0,0,1,1,1
12/26/2004,Man United,Bolton,Home,2,0,3,1,0,0,1,0,3
12/26/2004,Norwich,Tottenham,Home,0,2,0,0,0,1,0,0,1
12/26/2004,Southampton,Charlton,Home,0,0,1,0,1,0,0,0,1
12/26/2004,West Brom,Liverpool,Home,0,5,0,0,0,1,0,1,0
12/26/2004,Fulham,Arsenal,Away,0,2,0,0,0,1,0,1,0
12/26/2004,Middlesbrough,Birmingham,Away,0,2,0,0,0,1,0,2,0
12/26/2004,Newcastle,Blackburn,Away,2,2,1,0,1,0,2,1,3
12/26/2004,Aston Villa,Chelsea,Away,0,1,0,0,0,1,0,1,0
12/26/2004,Portsmouth,Crystal Palace,Away,1,0,3,1,0,0,0,0,1
12/26/2004,Man City,Everton,Away,1,2,0,0,0,1,1,1,1
12/26/2004,Bolton,Man United,Away,0,2,0,0,0,1,0,1,0
12/26/2004,Tottenham,Norwich,Away,2,0,3,1,0,0,0,0,1
12/26/2004,Charlton,Southampton,Away,0,0,1,0,1,0,0,0,1
12/26/2004,Liverpool,West Brom,Away,5,0,3,1,0,0,1,0,3
12/26/2005,Aston Villa,Everton,Home,4,0,3,1,0,0,1,0,3
12/26/2005,Charlton,Arsenal,Home,0,1,0,0,0,1,0,0,1
12/26/2005,Chelsea,Fulham,Home,3,2,3,1,0,0,2,1,3
12/26/2005,Liverpool,Newcastle,Home,2,0,3,1,0,0,2,0,3
12/26/2005,Man United,West Brom,Home,3,0,3,1,0,0,2,0,3
12/26/2005,Middlesbrough,Blackburn,Home,0,2,0,0,0,1,0,1,0
12/26/2005,Portsmouth,West Ham,Home,1,1,1,0,1,0,1,0,3
12/26/2005,Sunderland,Bolton,Home,0,0,1,0,1,0,0,0,1
12/26/2005,Tottenham,Birmingham,Home,2,0,3,1,0,0,0,0,1
12/26/2005,Wigan,Man City,Home,4,3,3,1,0,0,3,1,3
12/26/2005,Everton,Aston Villa,Away,0,4,0,0,0,1,0,1,0
12/26/2005,Arsenal,Charlton,Away,1,0,3,1,0,0,0,0,1
12/26/2005,Fulham,Chelsea,Away,2,3,0,0,0,1,1,2,0
12/26/2005,Newcastle,Liverpool,Away,0,2,0,0,0,1,0,2,0
12/26/2005,West Brom,Man United,Away,0,3,0,0,0,1,0,2,0
12/26/2005,Blackburn,Middlesbrough,Away,2,0,3,1,0,0,1,0,3
12/26/2005,West Ham,Portsmouth,Away,1,1,1,0,1,0,0,1,0
12/26/2005,Bolton,Sunderland,Away,0,0,1,0,1,0,0,0,1
12/26/2005,Birmingham,Tottenham,Away,0,2,0,0,0,1,0,0,1
12/26/2005,Man City,Wigan,Away,3,4,0,0,0,1,1,3,0
12/26/2006,Blackburn,Liverpool,Home,1,0,3,1,0,0,0,0,1
12/26/2006,Bolton,Newcastle,Home,2,1,3,1,0,0,1,1,1
12/26/2006,Chelsea,Reading,Home,2,2,1,0,1,0,1,0,3
12/26/2006,Everton,Middlesbrough,Home,0,0,1,0,1,0,0,0,1
12/26/2006,Man United,Wigan,Home,3,1,3,1,0,0,0,0,1
12/26/2006,Sheffield United,Man City,Home,0,1,0,0,0,1,0,0,1
12/26/2006,Tottenham,Aston Villa,Home,2,1,3,1,0,0,0,0,1
12/26/2006,Watford,Arsenal,Home,1,2,0,0,0,1,1,1,1
12/26/2006,West Ham,Portsmouth,Home,1,2,0,0,0,1,0,2,0
12/26/2006,Liverpool,Blackburn,Away,0,1,0,0,0,1,0,0,1
12/26/2006,Newcastle,Bolton,Away,1,2,0,0,0,1,1,1,1
12/26/2006,Reading,Chelsea,Away,2,2,1,0,1,0,0,1,0
12/26/2006,Middlesbrough,Everton,Away,0,0,1,0,1,0,0,0,1
12/26/2006,Wigan,Man United,Away,1,3,0,0,0,1,0,0,1
12/26/2006,Man City,Sheffield United,Away,1,0,3,1,0,0,0,0,1
12/26/2006,Aston Villa,Tottenham,Away,1,2,0,0,0,1,0,0,1
12/26/2006,Arsenal,Watford,Away,2,1,3,1,0,0,1,1,1
12/26/2006,Portsmouth,West Ham,Away,2,1,3,1,0,0,2,0,3
12/26/2007,Birmingham,Middlesbrough,Home,3,0,3,1,0,0,2,0,3
12/26/2007,Chelsea,Aston Villa,Home,4,4,1,0,1,0,1,2,0
12/26/2007,Derby,Liverpool,Home,1,2,0,0,0,1,0,1,0
12/26/2007,Everton,Bolton,Home,2,0,3,1,0,0,0,0,1
12/26/2007,Portsmouth,Arsenal,Home,0,0,1,0,1,0,0,0,1
12/26/2007,Sunderland,Man United,Home,0,4,0,0,0,1,0,3,0
12/26/2007,Tottenham,Fulham,Home,5,1,3,1,0,0,2,0,3
12/26/2007,West Ham,Reading,Home,1,1,1,0,1,0,1,0,3
12/26/2007,Wigan,Newcastle,Home,1,0,3,1,0,0,0,0,1
12/26/2007,Middlesbrough,Birmingham,Away,0,3,0,0,0,1,0,2,0
12/26/2007,Aston Villa,Chelsea,Away,4,4,1,0,1,0,2,1,3
12/26/2007,Liverpool,Derby,Away,2,1,3,1,0,0,1,0,3
12/26/2007,Bolton,Everton,Away,0,2,0,0,0,1,0,0,1
12/26/2007,Arsenal,Portsmouth,Away,0,0,1,0,1,0,0,0,1
12/26/2007,Man United,Sunderland,Away,4,0,3,1,0,0,3,0,3
12/26/2007,Fulham,Tottenham,Away,1,5,0,0,0,1,0,2,0
12/26/2007,Reading,West Ham,Away,1,1,1,0,1,0,0,1,0
12/26/2007,Newcastle,Wigan,Away,0,1,0,0,0,1,0,0,1
12/26/2008,Aston Villa,Arsenal,Home,2,2,1,0,1,0,0,1,0
12/26/2008,Chelsea,West Brom,Home,2,0,3,1,0,0,2,0,3
12/26/2008,Liverpool,Bolton,Home,3,0,3,1,0,0,1,0,3
12/26/2008,Man City,Hull,Home,5,1,3,1,0,0,4,0,3
12/26/2008,Middlesbrough,Everton,Home,0,1,0,0,0,1,0,0,1
12/26/2008,Portsmouth,West Ham,Home,1,4,0,0,0,1,1,1,1
12/26/2008,Stoke,Man United,Home,0,1,0,0,0,1,0,0,1
12/26/2008,Sunderland,Blackburn,Home,0,0,1,0,1,0,0,0,1
12/26/2008,Tottenham,Fulham,Home,0,0,1,0,1,0,0,0,1
12/26/2008,Wigan,Newcastle,Home,2,1,3,1,0,0,1,0,3
12/26/2008,Arsenal,Aston Villa,Away,2,2,1,0,1,0,1,0,3
12/26/2008,West Brom,Chelsea,Away,0,2,0,0,0,1,0,2,0
12/26/2008,Bolton,Liverpool,Away,0,3,0,0,0,1,0,1,0
12/26/2008,Hull,Man City,Away,1,5,0,0,0,1,0,4,0
12/26/2008,Everton,Middlesbrough,Away,1,0,3,1,0,0,0,0,1
12/26/2008,West Ham,Portsmouth,Away,4,1,3,1,0,0,1,1,1
12/26/2008,Man United,Stoke,Away,1,0,3,1,0,0,0,0,1
12/26/2008,Blackburn,Sunderland,Away,0,0,1,0,1,0,0,0,1
12/26/2008,Fulham,Tottenham,Away,0,0,1,0,1,0,0,0,1
12/26/2008,Newcastle,Wigan,Away,1,2,0,0,0,1,0,1,0
12/26/2009,Birmingham,Chelsea,Home,0,0,1,0,1,0,0,0,1
12/26/2009,Burnley,Bolton,Home,1,1,1,0,1,0,0,1,0
12/26/2009,Fulham,Tottenham,Home,0,0,1,0,1,0,0,0,1
12/26/2009,Liverpool,Wolves,Home,2,0,3,1,0,0,0,0,1
12/26/2009,Man City,Stoke,Home,2,0,3,1,0,0,2,0,3
12/26/2009,Sunderland,Everton,Home,1,1,1,0,1,0,1,0,3
12/26/2009,West Ham,Portsmouth,Home,2,0,3,1,0,0,1,0,3
12/26/2009,Wigan,Blackburn,Home,1,1,1,0,1,0,0,1,0
12/26/2009,Chelsea,Birmingham,Away,0,0,1,0,1,0,0,0,1
12/26/2009,Bolton,Burnley,Away,1,1,1,0,1,0,1,0,3
12/26/2009,Tottenham,Fulham,Away,0,0,1,0,1,0,0,0,1
12/26/2009,Wolves,Liverpool,Away,0,2,0,0,0,1,0,0,1
12/26/2009,Stoke,Man City,Away,0,2,0,0,0,1,0,2,0
12/26/2009,Everton,Sunderland,Away,1,1,1,0,1,0,0,1,0
12/26/2009,Portsmouth,West Ham,Away,0,2,0,0,0,1,0,1,0
12/26/2009,Blackburn,Wigan,Away,1,1,1,0,1,0,1,0,3
12/26/2010,Aston Villa,Tottenham,Home,1,2,0,0,0,1,0,1,0
12/26/2010,Blackburn,Stoke,Home,0,2,0,0,0,1,0,0,1
12/26/2010,Bolton,West Brom,Home,2,0,3,1,0,0,1,0,3
12/26/2010,Fulham,West Ham,Home,1,3,0,0,0,1,1,2,0
12/26/2010,Man United,Sunderland,Home,2,0,3,1,0,0,1,0,3
12/26/2010,Newcastle,Man City,Home,1,3,0,0,0,1,0,2,0
12/26/2010,Wolves,Wigan,Home,1,2,0,0,0,1,0,2,0
12/26/2010,Tottenham,Aston Villa,Away,2,1,3,1,0,0,1,0,3
12/26/2010,Stoke,Blackburn,Away,2,0,3,1,0,0,0,0,1
12/26/2010,West Brom,Bolton,Away,0,2,0,0,0,1,0,1,0
12/26/2010,West Ham,Fulham,Away,3,1,3,1,0,0,2,1,3
12/26/2010,Sunderland,Man United,Away,0,2,0,0,0,1,0,1,0
12/26/2010,Man City,Newcastle,Away,3,1,3,1,0,0,2,0,3
12/26/2010,Wigan,Wolves,Away,2,1,3,1,0,0,2,0,3
12/26/2011,Bolton,Newcastle,Home,0,2,0,0,0,1,0,0,1
12/26/2011,Chelsea,Fulham,Home,1,1,1,0,1,0,0,0,1
12/26/2011,Liverpool,Blackburn,Home,1,1,1,0,1,0,0,1,0
12/26/2011,Man United,Wigan,Home,5,0,3,1,0,0,2,0,3
12/26/2011,Stoke,Aston Villa,Home,0,0,1,0,1,0,0,0,1
12/26/2011,Sunderland,Everton,Home,1,1,1,0,1,0,1,0,3
12/26/2011,West Brom,Man City,Home,0,0,1,0,1,0,0,0,1
12/26/2011,Bolton,Newcastle,Home,0,2,0,0,0,1,0,0,1
12/26/2011,Chelsea,Fulham,Home,1,1,1,0,1,0,0,0,1
12/26/2011,Liverpool,Blackburn,Home,1,1,1,0,1,0,0,1,0
12/26/2011,Man United,Wigan,Home,5,0,3,1,0,0,2,0,3
12/26/2011,Stoke,Aston Villa,Home,0,0,1,0,1,0,0,0,1
12/26/2011,Sunderland,Everton,Home,1,1,1,0,1,0,1,0,3
12/26/2011,West Brom,Man City,Home,0,0,1,0,1,0,0,0,1
12/26/2011,Newcastle,Bolton,Away,2,0,3,1,0,0,0,0,1
12/26/2011,Fulham,Chelsea,Away,1,1,1,0,1,0,0,0,1
12/26/2011,Blackburn,Liverpool,Away,1,1,1,0,1,0,1,0,3
12/26/2011,Wigan,Man United,Away,0,5,0,0,0,1,0,2,0
12/26/2011,Aston Villa,Stoke,Away,0,0,1,0,1,0,0,0,1
12/26/2011,Everton,Sunderland,Away,1,1,1,0,1,0,0,1,0
12/26/2011,Man City,West Brom,Away,0,0,1,0,1,0,0,0,1
12/26/2011,Newcastle,Bolton,Away,2,0,3,1,0,0,0,0,1
12/26/2011,Fulham,Chelsea,Away,1,1,1,0,1,0,0,0,1
12/26/2011,Blackburn,Liverpool,Away,1,1,1,0,1,0,1,0,3
12/26/2011,Wigan,Man United,Away,0,5,0,0,0,1,0,2,0
12/26/2011,Aston Villa,Stoke,Away,0,0,1,0,1,0,0,0,1
12/26/2011,Everton,Sunderland,Away,1,1,1,0,1,0,0,1,0
12/26/2011,Man City,West Brom,Away,0,0,1,0,1,0,0,0,1
12/26/2012,Aston Villa,Tottenham,Home,0,4,0,0,0,1,0,0,1
12/26/2012,Everton,Wigan,Home,2,1,3,1,0,0,0,0,1
12/26/2012,Fulham,Southampton,Home,1,1,1,0,1,0,1,0,3
12/26/2012,Man United,Newcastle,Home,4,3,3,1,0,0,1,2,0
12/26/2012,Norwich,Chelsea,Home,0,1,0,0,0,1,0,1,0
12/26/2012,QPR,West Brom,Home,1,2,0,0,0,1,0,1,0
12/26/2012,Reading,Swansea,Home,0,0,1,0,1,0,0,0,1
12/26/2012,Stoke,Liverpool,Home,3,1,3,1,0,0,2,1,3
12/26/2012,Sunderland,Man City,Home,1,0,3,1,0,0,0,0,1
12/26/2012,Tottenham,Aston Villa,Away,4,0,3,1,0,0,0,0,1
12/26/2012,Wigan,Everton,Away,1,2,0,0,0,1,0,0,1
12/26/2012,Southampton,Fulham,Away,1,1,1,0,1,0,0,1,0
12/26/2012,Newcastle,Man United,Away,3,4,0,0,0,1,2,1,3
12/26/2012,Chelsea,Norwich,Away,1,0,3,1,0,0,1,0,3
12/26/2012,West Brom,QPR,Away,2,1,3,1,0,0,1,0,3
12/26/2012,Swansea,Reading,Away,0,0,1,0,1,0,0,0,1
